anio;id_sector_productivo;nombre_sector_productivo;nombre_variable;valor;unidad_medida;Viajes_Y_Turismo;concepto_desc;Socio;ADUANA;USO_ECONOMICO;Producto;Provincia;Macrobloque
2011;D_191;CUERO;MUJ%TOT(EPH);0,4;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2011;D_191;CUERO;VAB_PCONST_2004;733,5;ARS;NA;NA;NA;NA;NA;NA;NA;2
2012;D_191;CUERO;AR_PUESTOS;12656,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_191;CUERO;NOASAL_PUESTOS;14025,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_191;CUERO;ANR_PERSONAS;4955,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_191;CUERO;RTA_TOTAL;1470,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_191;CUERO;RTA_AR;1397,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_191;CUERO;RTA_ANR;73,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_191;CUERO;MUJ%TOT(EPH);0,4;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2012;D_191;CUERO;VAB_PCONST_2004;638,6;ARS;NA;NA;NA;NA;NA;NA;NA;2
2013;D_191;CUERO;AR_PUESTOS;12423,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_191;CUERO;NOASAL_PUESTOS;15120,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_191;CUERO;ANR_PERSONAS;15762,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_191;CUERO;RTA_TOTAL;2545,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_191;CUERO;RTA_AR;1890,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_191;CUERO;RTA_ANR;654,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_191;CUERO;MUJ%TOT(EPH);0,4;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2013;D_191;CUERO;VAB_PCONST_2004;643,5;ARS;NA;NA;NA;NA;NA;NA;NA;2
2014;D_191;CUERO;AR_PUESTOS;12091,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_191;CUERO;NOASAL_PUESTOS;6827,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_191;CUERO;ANR_PERSONAS;10297,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_191;CUERO;RTA_TOTAL;2714,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_191;CUERO;RTA_AR;2438,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_191;CUERO;RTA_ANR;276,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_191;CUERO;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2014;D_191;CUERO;VAB_PCONST_2004;688,5;ARS;NA;NA;NA;NA;NA;NA;NA;2
2015;D_191;CUERO;AR_PUESTOS;11749,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_191;CUERO;NOASAL_PUESTOS;12341,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_191;CUERO;ANR_PERSONAS;21296,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_191;CUERO;RTA_TOTAL;4276,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_191;CUERO;RTA_AR;3067,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_191;CUERO;RTA_ANR;1209,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_191;CUERO;MUJ%TOT(EPH);0,4;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2015;D_191;CUERO;VAB_PCONST_2004;617,4;ARS;NA;NA;NA;NA;NA;NA;NA;2
2016;D_192;CALZADO;AR_PUESTOS;29027,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_192;CALZADO;NOASAL_PUESTOS;7635,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_192;CALZADO;ANR_PERSONAS;21140,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_192;CALZADO;RTA_TOTAL;9554,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_192;CALZADO;RTA_AR;7399,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_192;CALZADO;RTA_ANR;2155,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_192;CALZADO;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2016;D_192;CALZADO;VAB_PCONST_2004;1481,2;ARS;NA;NA;NA;NA;NA;NA;NA;2
2017;D_192;CALZADO;AR_PUESTOS;25338,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_192;CALZADO;NOASAL_PUESTOS;11075,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_192;CALZADO;ANR_PERSONAS;19040,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_192;CALZADO;RTA_TOTAL;9032,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_192;CALZADO;RTA_AR;7608,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_192;CALZADO;RTA_ANR;1423,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_192;CALZADO;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2017;D_192;CALZADO;VAB_PCONST_2004;1275,6;ARS;NA;NA;NA;NA;NA;NA;NA;2
2018;D_192;CALZADO;AR_PUESTOS;20569,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_192;CALZADO;NOASAL_PUESTOS;4754,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_192;CALZADO;ANR_PERSONAS;19721,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_192;CALZADO;RTA_TOTAL;9821,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_192;CALZADO;RTA_AR;7918,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_192;CALZADO;RTA_ANR;1902,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_192;CALZADO;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2018;D_192;CALZADO;VAB_PCONST_2004;1201,3;ARS;NA;NA;NA;NA;NA;NA;NA;2
2019;D_192;CALZADO;AR_PUESTOS;16356,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_192;CALZADO;NOASAL_PUESTOS;5520,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_192;CALZADO;ANR_PERSONAS;30843,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_192;CALZADO;RTA_TOTAL;14300,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_192;CALZADO;RTA_AR;9006,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_192;CALZADO;RTA_ANR;5294,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_192;CALZADO;MUJ%TOT(EPH);0,4;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2019;D_192;CALZADO;VAB_PCONST_2004;1117,1;ARS;NA;NA;NA;NA;NA;NA;NA;2
2020;D_192;CALZADO;AR_PUESTOS;14786,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_192;CALZADO;NOASAL_PUESTOS;9704,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_192;CALZADO;ANR_PERSONAS;23410,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_192;CALZADO;RTA_TOTAL;13819,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_192;CALZADO;RTA_AR;10332,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_192;CALZADO;RTA_ANR;3487,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_192;CALZADO;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2020;D_192;CALZADO;VAB_PCONST_2004;815,5;ARS;NA;NA;NA;NA;NA;NA;NA;2
2021;D_192;CALZADO;AR_PUESTOS;14695,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_192;CALZADO;NOASAL_PUESTOS;2016,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_192;CALZADO;ANR_PERSONAS;31817,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_192;CALZADO;RTA_TOTAL;22818,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_192;CALZADO;RTA_AR;13711,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_192;CALZADO;RTA_ANR;9107,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_192;CALZADO;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2021;D_192;CALZADO;VAB_PCONST_2004;1573,3;ARS;NA;NA;NA;NA;NA;NA;NA;2
2011;D_192;CALZADO;AR_PUESTOS;32970,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_192;CALZADO;NOASAL_PUESTOS;5308,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_192;CALZADO;ANR_PERSONAS;32983,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_192;CALZADO;RTA_TOTAL;2700,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_192;CALZADO;RTA_AR;2000,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_192;CALZADO;RTA_ANR;700,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_192;CALZADO;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2011;D_192;CALZADO;VAB_PCONST_2004;2023,6;ARS;NA;NA;NA;NA;NA;NA;NA;2
2012;D_192;CALZADO;AR_PUESTOS;30829,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_192;CALZADO;NOASAL_PUESTOS;4006,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_192;CALZADO;ANR_PERSONAS;34219,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_192;CALZADO;RTA_TOTAL;3574,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_192;CALZADO;RTA_AR;2626,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_192;CALZADO;RTA_ANR;949,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_192;CALZADO;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2012;D_192;CALZADO;VAB_PCONST_2004;1885,0;ARS;NA;NA;NA;NA;NA;NA;NA;2
2013;D_192;CALZADO;AR_PUESTOS;30021,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_192;CALZADO;NOASAL_PUESTOS;9961,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_192;CALZADO;ANR_PERSONAS;29822,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_192;CALZADO;RTA_TOTAL;3990,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_192;CALZADO;RTA_AR;2875,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_192;CALZADO;RTA_ANR;1115,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_192;CALZADO;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2013;D_192;CALZADO;VAB_PCONST_2004;1895,3;ARS;NA;NA;NA;NA;NA;NA;NA;2
2014;D_192;CALZADO;AR_PUESTOS;28965,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_192;CALZADO;NOASAL_PUESTOS;7931,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_192;CALZADO;ANR_PERSONAS;23650,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_192;CALZADO;RTA_TOTAL;4917,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_192;CALZADO;RTA_AR;3910,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_192;CALZADO;RTA_ANR;1010,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_192;CALZADO;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2014;D_192;CALZADO;VAB_PCONST_2004;1761,0;ARS;NA;NA;NA;NA;NA;NA;NA;2
2015;D_192;CALZADO;AR_PUESTOS;29425,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_192;CALZADO;NOASAL_PUESTOS;9586,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_192;CALZADO;ANR_PERSONAS;35914,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_192;CALZADO;RTA_TOTAL;6986,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_192;CALZADO;RTA_AR;5013,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_192;CALZADO;RTA_ANR;1972,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_192;CALZADO;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2015;D_192;CALZADO;VAB_PCONST_2004;1711,7;ARS;NA;NA;NA;NA;NA;NA;NA;2
2016;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;27889,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;49913,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;30496,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;7879,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_20;PRODUCTOS_DE_MADERA;RTA_AR;5604,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;2274,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2016;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;1638,4;ARS;NA;NA;NA;NA;NA;NA;NA;2
2017;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;26952,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;52314,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;27132,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;9519,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_20;PRODUCTOS_DE_MADERA;RTA_AR;6906,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;2613,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2017;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;1746,8;ARS;NA;NA;NA;NA;NA;NA;NA;2
2018;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;26275,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;73529,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;34100,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;11097,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_20;PRODUCTOS_DE_MADERA;RTA_AR;8157,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;2940,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2018;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;1720,0;ARS;NA;NA;NA;NA;NA;NA;NA;2
2019;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;24831,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;41857,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;27565,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;17789,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_20;PRODUCTOS_DE_MADERA;RTA_AR;11485,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;6303,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2019;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;1693,4;ARS;NA;NA;NA;NA;NA;NA;NA;2
2020;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;24335,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;34799,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;35880,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;23694,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_20;PRODUCTOS_DE_MADERA;RTA_AR;16133,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;7560,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2020;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;1724,2;ARS;NA;NA;NA;NA;NA;NA;NA;2
2021;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;25680,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;29472,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;40740,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;39277,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_20;PRODUCTOS_DE_MADERA;RTA_AR;26250,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;13027,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2021;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;1730,1;ARS;NA;NA;NA;NA;NA;NA;NA;2
2011;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;30966,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;50387,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;32977,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;2326,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_20;PRODUCTOS_DE_MADERA;RTA_AR;1591,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;734,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2011;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;2176,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2012;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;30375,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;68838,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;31977,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;2674,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_20;PRODUCTOS_DE_MADERA;RTA_AR;1963,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;712,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2012;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;2022,8;ARS;NA;NA;NA;NA;NA;NA;NA;2
2013;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;29490,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;48624,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;21708,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;3237,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_20;PRODUCTOS_DE_MADERA;RTA_AR;2438,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;798,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2013;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;2137,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2014;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;28614,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;13548,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;23035,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;4214,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_20;PRODUCTOS_DE_MADERA;RTA_AR;3098,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;1120,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2014;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;1807,8;ARS;NA;NA;NA;NA;NA;NA;NA;2
2015;D_20;PRODUCTOS_DE_MADERA;AR_PUESTOS;28541,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_20;PRODUCTOS_DE_MADERA;NOASAL_PUESTOS;18459,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_20;PRODUCTOS_DE_MADERA;ANR_PERSONAS;27279,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_20;PRODUCTOS_DE_MADERA;RTA_TOTAL;6191,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_20;PRODUCTOS_DE_MADERA;RTA_AR;4328,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_20;PRODUCTOS_DE_MADERA;RTA_ANR;1862,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_20;PRODUCTOS_DE_MADERA;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2015;D_20;PRODUCTOS_DE_MADERA;VAB_PCONST_2004;1798,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2016;D_21;ELABORACION_DE_PAPEL;AR_PUESTOS;33973,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_21;ELABORACION_DE_PAPEL;NOASAL_PUESTOS;14878,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_21;ELABORACION_DE_PAPEL;ANR_PERSONAS;8164,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_21;ELABORACION_DE_PAPEL;RTA_TOTAL;14759,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_21;ELABORACION_DE_PAPEL;RTA_AR;14486,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_21;ELABORACION_DE_PAPEL;RTA_ANR;272,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_21;ELABORACION_DE_PAPEL;MUJ%TOT(EPH);0,3;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2016;D_21;ELABORACION_DE_PAPEL;VAB_PCONST_2004;3732,3;ARS;NA;NA;NA;NA;NA;NA;NA;2
2017;D_21;ELABORACION_DE_PAPEL;AR_PUESTOS;32821,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_21;ELABORACION_DE_PAPEL;NOASAL_PUESTOS;2424,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_21;ELABORACION_DE_PAPEL;ANR_PERSONAS;13312,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
